all-purpose;aluminum_foil;bagels;beef;butter;cereals;cheeses;coffee-tea;dinner_rolls;dishwashing_liquid-detergent;eggs;flour;fruits;hand_soap;ice_cream;individual_meals;juice;ketchup;laundry_detergent;lunch_meat;milk;mixes;paper_towels;pasta;pork;poultry;sandwich_bags;sandwich_loaves;shampoo;soap;soda;spaghetti_sauce;sugar;toilet_paper;tortillas;vegetables;waffles;yogurt
1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;0;1;0
0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0
1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0
1;1;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1
0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0
1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0
0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0
0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0
1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1
0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
1;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0
0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;1;0;0
0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1
0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1
0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0
1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;1;1;0
1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;0;0
1;0;0;1;0;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0
0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1
0;1;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1
0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;1
0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0
0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0
0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1
0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0
1;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;1
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1;1;0;1
0;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;1;1;1;1;1
0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
1;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0
0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
1;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0
0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0
1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1
0;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;1
0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0
1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0
0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1
0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;1;0
1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;0;1
0;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1
1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1
0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0
1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0
0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;0;0;1;1;1
1;0;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1
1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;0;1;1;1
0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;1;1;1;0;1;0;1
1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0
0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1
0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;1;0;1
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;1;1;0;0;0
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0
1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1
0;0;1;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1
0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;0;1;1;1;1
1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1
0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0
0;1;1;1;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0
1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0
0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;1;1
0;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1
0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1
1;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1
0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0
0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1
0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;1;1;0;0
0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0
0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0
0;1;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0
1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;1
0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0
0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1
1;1;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0
0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1
0;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;1;1
0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;1;1;1;1
0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;1;1
0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0
0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0
1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0
0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0
1;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;1
1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0
0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0
0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0
1;0;0;0;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;1
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0
1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1
0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1
1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0
1;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1
1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;1;1;0
0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;1;0;1
1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0
0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;0
0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;1;0
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0
0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1
0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0
0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0
0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1
0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1
1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0
1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1
1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1
0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;1;1;0;1
0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1
1;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0
1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0
1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0
1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;1;1
0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1
0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1
0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1
1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;0;0;1;1;0
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0
0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1
0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1
0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0
0;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1
0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0
0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1
0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1
0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;1
0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1
1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0
0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1
0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;1;1;0;0
1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0
0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;1
0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1
0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0
0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0
1;1;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;1
1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1
1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;0
0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0
0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0
0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1
0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0
