City;E;N;Pop;Pop_Density;Area_Agri;Area_Live
Hausen (AG);2658300;1257100;0.008676469538357563;0.08893729377778434;0.24130866047813548;0.3081263607096541
Hausen am Albis;2682900;1233100;0.008926340438392544;0.021529075468677626;0.6109325245573839;0.13050127623447821
Haut-Intyamon;2570600;1151900;0.0037099879348051128;0.0020191200815053794;0.5400509994587229;0.025397410989834578
Haute-Ajoie;2567000;1249100;0.00258199930036148;0.002069213093581042;0.6152579334564601;0.04168931517970718
Haute-Sorne;2585400;1243000;0.016827020325212924;0.0077695364571309725;0.392663798529303;0.07365770980873168
Hauterive (FR);2573800;1178900;0.006023078552271802;0.01650498824038805;0.574329637674004;0.1603012880141489
Hauterive (NE);2564500;1207100;0.0063110250180264;0.0971876633982501;0.11636120659050792;0.3094027125533502
Hauteville;2574800;1168800;0.0016205912659411684;0.005038623138023453;0.554686124516817;0.04779912874226505
Hedingen;2676400;1239000;0.008990592955544397;0.045161254431024776;0.5064118682042824;0.20375300583784692
Hefenhofen;2740000;1269900;0.002879464657545982;0.01553456209746298;0.7249858205767007;0.13642372027548177
Heiden;2758000;1256900;0.010001975169971705;0.04386064525870465;0.5602521575252021;0.18806295719094815
Heiligenschwendi;2619000;1177600;0.001682464060235545;0.00994360021659087;0.5354837502483006;0.07464021881368756
Heimberg;2612800;1182500;0.016484340233736378;0.09939476523585433;0.3258113783441438;0.3446270214120393
Heimenhausen;2619800;1228800;0.0027128840575226607;0.015237342470498964;0.5763310267338474;0.11971830989897839
Heimiswil;2616800;1212700;0.003893226594830766;0.005466730762559516;0.6685153489938602;0.050724769041075736
Heitenried;2589400;1186200;0.0033363714461813777;0.011986557152341029;0.799773422508448;0.06892121962423874
Hellikon;2636600;1262200;0.0018680824431186744;0.008703906598037292;0.6661806092762766;0.06689642807305779
Hellsau;2615900;1221700;0.0005021215229274399;0.011128534190082568;0.7576632302228701;0.06854460094422866
Hemberg;2731300;1240300;0.0021465100174433687;0.0034872850100795393;0.6588046947853725;0.043730235021874474
Hemishofen;2704600;1281600;0.0011279886344436327;0.004683477895045143;0.38642154365698367;0.057337689000548475
Hemmiken;2634200;1259800;0.0006068293286563847;0.005871616830223317;0.7627052030559844;0.057288009580547146
Hendschiken;2658800;1248700;0.0031459936175832963;0.029316087959043263;0.6262369657433297;0.18265466726404286
Henggart;2693600;1268700;0.005316300863601425;0.057551648063338255;0.6146907216646934;0.23674944404436374
Henniez;2557600;1176900;0.0008876366258385548;0.011155410312371694;0.6154757672812077;0.1575737952859069
Herbetswil;2611600;1238400;0.0013445434144739503;0.0027056901952153675;0.38056470325477687;0.03530194040024048
Herbligen;2612800;1186400;0.001425453991628135;0.01694084093622205;0.5224621868046795;0.12007813306800208
Herdern;2710600;1273700;0.0026533909860857606;0.006339011717754145;0.7330324896263843;0.057661335826895165
Hergiswil (NW);2666400;1204400;0.013745279224781482;0.03152886750664749;0.3144149031954082;0.10822831728036104
Hergiswil bei Willisau;2639400;1215000;0.004533372043491815;0.004744748664850904;0.6360041842837775;0.04757004054324483
Herisau;2738700;1250300;0.03751157140239448;0.04882649606992276;0.5925199504971346;0.17727051967094104
Hermance;2508000;1128500;0.0024915698317773912;0.05675464532277151;0.6255243512381573;0.2978144730389556
Hermenches;2548000;1165800;0.0008709785658362227;0.00598935328309451;0.7087089678464011;0.06452943603609304
Hermrigen;2585200;1214500;0.0007448532543899937;0.0071439014678804985;0.551142985236317;0.07748520106291862
Herrliberg;2688700;1237700;0.015373009659295079;0.05609059548224885;0.5707299152656676;0.24044041534587093
Hersberg;2626000;1260200;0.0007853085429670861;0.015517547240832583;0.4203013481299869;0.12167680643846741
Herznach;2646300;1258100;0.003755202669097157;0.019676592433182965;0.6939702323779952;0.1190163488905089
Herzogenbuchsee;2620200;1226300;0.017264889330988513;0.05766909730114696;0.40576396687395705;0.27717679428206526
Hettlingen;2695500;1266900;0.007541341735341502;0.04192638827764949;0.6421511319334141;0.1748947292215817
Hildisrieden;2660000;1222500;0.0055756906550663106;0.02597866644907853;0.7535359792536959;0.19857341473207452
Hilterfingen;2616000;1177200;0.009654535632780207;0.11269792301477946;0.09366715758231754;0.42228370220989214
Himmelried;2612000;1252300;0.0022535975460297895;0.012258854525935768;0.3323506858680169;0.10876498665079792
Hindelbank;2607800;1210100;0.006213456380869884;0.021011272822183832;0.6749212114785548;0.1342479749134517
Hinwil;2706400;1239800;0.026836134663757057;0.039508961868517094;0.566755702069693;0.20221734534766495
Hirschthal;2646500;1241400;0.0038337335233938658;0.03562362081821099;0.35500029127270105;0.16555263791428942
Hittnau;2704800;1246900;0.00871930454979213;0.022085280573180512;0.5266223820274629;0.13455637595712192
Hitzkirch;2662500;1230800;0.013940416499094515;0.016573525131869448;0.7184554827291165;0.10094750320185633
Hochdorf;2664500;1224500;0.023521180723292966;0.08003370591321073;0.676702756319836;0.26887265018466
Hochfelden;2681200;1264100;0.004716610703517469;0.025074697967623346;0.45974710572890104;0.09982223437900932
Hochwald;2615200;1256200;0.0030698424861440635;0.012059254463100355;0.49959583653401063;0.09177865746865323
Hofstetten bei Brienz;2648600;1178300;0.0012541139458898617;0.0046905983480689676;0.32170144427806274;0.04593194908517283
Hofstetten-Flüh;2605800;1258300;0.007636530649640543;0.03330957572041222;0.44031037507687365;0.15176430928575144
Hohenrain;2666700;1225900;0.005718474026514872;0.00807809171874261;0.8131470917252738;0.06258036862899863
Hohentannen;2734500;1263600;0.0013897581487659948;0.00569111754203624;0.7990979381641015;0.09253521127008192
Holderbank (AG);2655100;1253100;0.003276878374744477;0.04613125223086737;0.2063625503164461;0.31330472099429973
Holderbank (SO);2624000;1242500;0.0016467682173734047;0.00696982086741467;0.4817798744036729;0.06343459213268346
Holziken;2645200;1241400;0.003507711491919651;0.040229874227870714;0.47761516838913687;0.16177484483390667
Homberg;2618800;1180500;0.0011946208744529612;0.006019216342587715;0.6931080565717882;0.04442705616203396
Hombrechtikon;2700500;1234300;0.02088206807435206;0.05623634172367626;0.6305898259104477;0.21996074807067498
Homburg;2717900;1277100;0.0036695326462280204;0.004988204802986825;0.7543147424578388;0.0625842008616748
Honau;2673400;1220700;0.0009542688658478834;0.025040995145508033;0.7226471566735501;0.1326669695993249
Horgen;2687800;1234900;0.054714587939088614;0.058213062908945;0.4246366004950426;0.18975938013183863
Horn;2752500;1262400;0.006903576009537929;0.13089373194432433;0.4121354933359704;0.546398390327298
Hornussen;2647000;1261200;0.0023107108946092136;0.010425623652267766;0.531463016165727;0.11517740319603996
Horrenbach-Buchen;2624000;1181100;0.0005449565343620082;0.0008762389202124314;0.5482657076857302;0.0141052094036169
Horriwil;2614100;1225600;0.0019751699717050954;0.024540951091934375;0.650664987787233;0.1373508225374784
Horw;2666300;1207900;0.03389439265903093;0.08645253452908519;0.31975610736255067;0.2936482709149005
Hospental;2686500;1163700;0.0004283501143456833;0.0003996141548739933;0.3328432537711219;0.014048423762629466
Hubersdorf;2611400;1232900;0.0017538557459598255;0.04261386677141172;0.5743095794142098;0.15760254957464007
Humlikon;2692700;1270300;0.0011541655858758688;0.01028753070548603;0.6829896907385482;0.0977878138399408
Hundwil;2742000;1247700;0.0023011920031793098;0.0031346367141644547;0.6369676487724611;0.03570326464503995
Hunzenschwil;2651800;1248700;0.009609320898488162;0.09668652220875636;0.37208272717415464;0.422621619312718
Huttwil;2631100;1218200;0.011908133178809996;0.022656731811080934;0.7039015645988594;0.13898991868118424
Häfelfingen;2632300;1251600;0.0005782726543666725;0.004777855283352497;0.6413565659870026;0.06474615957736644
Hägendorf;2630500;1242800;0.012231775487426735;0.028781774725984033;0.29088481797008375;0.15533488703373433
Häggenschwil;2743400;1262100;0.0033078147718916657;0.011962576761988041;0.8243805389832837;0.09469977761774548
Hägglingen;2661600;1248800;0.005818422386528865;0.02462602893452956;0.6308853225475684;0.10467184549716728
Härkingen;2628700;1239900;0.0038979860405457182;0.023204890481997833;0.5592830280468276;0.27803481510180655
Häutligen;2612700;1189600;0.0006092090515138607;0.006509068084331696;0.746378276362797;0.03696032403845387
Hérémence;2597400;1114300;0.003381586180473422;0.0010322014528763527;0.21162452407327734;0.017501156130045808
Höchstetten;2614700;1221300;0.000642525171518525;0.007983200959592165;0.786634040720494;0.0760124952072454
Hölstein;2625000;1252700;0.006082571623708703;0.03308725676980065;0.477749572564398;0.15500035384076763
Höri;2680600;1262400;0.006834564046671125;0.046802186900982694;0.6483390607129486;0.19183866298541538
Hünenberg;2674900;1225200;0.020903485580069346;0.03724395240960122;0.6568579112430564;0.1475199020560604
Hüniken;2614900;1226000;0.0003640975971938308;0.011708694737612858;0.8547514545242413;0.07125923859866751
Hüntwangen;2679200;1272200;0.0025153670603521514;0.016803924424446972;0.4616452766877109;0.2455015809164289
Hüttikon;2671500;1255400;0.0022654961603171694;0.04673659283380767;0.5259020618686822;0.16065140845500334
Hüttlingen;2716000;1270800;0.0020037266459948075;0.0056659315916887205;0.5590549090530076;0.06266094420914163
Hüttwilen;2707700;1273900;0.00421924862630498;0.007836736795644013;0.6328598744836996;0.07406549336085527
Icogne;2600000;1126600;0.001411175654483279;0.0018642115663223175;0.1564876499646966;0.02433292090797511
Iffwil;2603100;1212500;0.0010018633229974038;0.006494546093113539;0.6099758026522056;0.08111787093498767
Ilanz/Glion;2734900;1181900;0.011320341633013419;0.0027818530048529903;0.3944797769788325;0.028046576825820964
Illgau;2697900;1204900;0.0018966391174083867;0.0056762954413603645;0.6787598820374127;0.03558326278278321
Illnau-Effretikon;2694200;1253700;0.04124773628863183;0.04111147693236563;0.513684619451885;0.15370986169143733
Inden;2613800;1132600;0.00025701006860740996;0.0008655297959639889;0.09041416130512366;0.027305816512702547
Ingenbohl;2689000;1206000;0.021303279020125316;0.052147380742428445;0.31187487513555157;0.18540752718383485
Inkwil;2617600;1227900;0.001451630943060371;0.01408738420255069;0.5334594034461887;0.13688640723042372
Innerthal;2712400;1218300;0.00042121094577325527;0.00027555364559163906;0.3660030030853444;0.006555371283414862
Innertkirchen;2660400;1173000;0.0025439237346418634;0.0003526645724838714;0.1312042425620092;0.007258993206391438
Ins;2574600;1206200;0.008459914758327245;0.01162530645966831;0.7285223368242109;0.09718368765767112
Interlaken;2632000;1170300;0.013407358579019887;0.1029926403531737;0.26491721335088453;0.4841262024876034
Inwil;2669200;1219500;0.006284848066594164;0.019975880362043393;0.7603819141796383;0.12789663150483102
Ipsach;2584500;1218400;0.009442740298464841;0.16301789728787336;0.49146348112762384;0.5222445785590459
Iseltwald;2640200;1173300;0.001023280828714688;0.0015319454547551893;0.343488975833241;0.023921815567964105
Isenthal;2685500;1196100;0.0011279886344436327;0.0006068472260267024;0.3070764672447112;0.008095819010780029
Islisberg;2675700;1241800;0.0015016051230673675;0.029671431240542626;0.7529544882784237;0.10030917210874067
Isone;2719600;1109800;0.0009423702515605032;0.0024092715592777736;0.1997652263698911;0.03583857911067737
Isérables;2585000;1112300;0.0019799294174200474;0.0042586378237553036;0.21841394679303294;0.0355930488234877
Itingen;2626100;1257400;0.0051378216492907235;0.0538425387380175;0.316239599543907;0.24133870748955694
Ittigen;2603100;1202700;0.026905146626623862;0.2101246074732293;0.26154297162915163;0.6212869634588795
Jaberg;2610000;1185100;0.0007091574115278534;0.017756697360510353;0.580541237127766;0.19278169014600402
Jaun;2587700;1162200;0.0015301617973570798;0.0009090974720626758;0.46429451239499286;0.01768212461061403
Jegenstorf;2605100;1210800;0.013709583381919343;0.033335206513734846;0.6943054962810963;0.12395824654697916
Jenaz;2773400;1200100;0.0027390610089548973;0.003467569186283012;0.4880678545069213;0.030508290588562897
Jenins;2761000;1207800;0.0021298519574410365;0.006628261727194866;0.4662542955806084;0.04210596914690143
Jens;2586600;1216300;0.0015444401345019359;0.01106105223638544;0.7640023206848826;0.07566611791850374
Jonen;2672200;1238800;0.005194934997870148;0.02989483112224078;0.610729621542946;0.12287432856385157
Jongny;2554300;1147800;0.0036719123690854964;0.05576085179430353;0.5362733867575986;0.2951225873459258
Jonschwil;2724400;1253900;0.009123857435563053;0.027231504779138715;0.6200681065823522;0.1702759543439933
Jorat-Menthue;2543700;1164100;0.003786139066244345;0.007036273211575991;0.6278874716361539;0.06447839580355647
Jorat-Mézières;2549200;1161800;0.00702256215241173;0.020789625856980642;0.7357354291955234;0.1138296928241729
Jouxtens-Mézery;2535600;1156000;0.003386345626188374;0.057552582424984115;0.44963487969978483;0.49266431929628257
Juriens;2524300;1171600;0.000780549097252134;0.002738290105901756;0.5100438033569495;0.03088919785406605
Jussy;2509500;1121000;0.002953236066127739;0.00853479598410442;0.600790226656102;0.08334057206645559
Kaiseraugst;2621500;1265600;0.01316700657041481;0.08814177953235638;0.21855670103633543;0.4112676056448086
Kaiserstuhl;2673700;1269100;0.0009875849858525477;0.10123142325227784;0.38776188896010955;0.46433439344341176
Kaisten;2645600;1265600;0.006382416703750681;0.011572772910678928;0.4735999270735736;0.10344210096614845
Kallern;2664700;1241000;0.0009209527458432191;0.011271803144906386;0.8472141782003435;0.09241968666233236
Kallnach;2584600;1207700;0.005244909177877144;0.009568395702576194;0.726093928949924;0.08111111111442411
Kaltbrunn;2720300;1230400;0.011717755350211915;0.020620033219502808;0.5958496267590726;0.09417496358097087
Kammersrohr;2611700;1233700;7.615113143923258e-05;0.0026293209238216976;0.6161438911822551;0.03281390470876544
Kandergrund;2617200;1155000;0.001953752465987811;0.001997057936758789;0.35666057725006167;0.04450809497344458
Kandersteg;2618100;1149300;0.0030484249804267794;0.000744377674858143;0.1451454849541067;0.010186716246610631
Kappel (SO);2631000;1241500;0.0077697951296591995;0.04997240302801646;0.3600008038996289;0.1883974411346191
Kappel am Albis;2682400;1231300;0.0029056416089782186;0.012033936260704037;0.7643894850292221;0.0854616188163715
Kappelen;2587000;1212100;0.00336492812047109;0.010061436863885252;0.8105480594757251;0.11151097768185733
Kaufdorf;2604600;1187500;0.0026462518175133323;0.04213614416568004;0.7002302071719645;0.20463558046463107
Kehrsatz;2602500;1195400;0.010306579695728636;0.07614167704380961;0.5942777713363533;0.21718626370017824
Kemmental;2726100;1273400;0.006189659152295124;0.008108177584549138;0.7402867525069762;0.07953141496790295
Kernenried;2608200;1213100;0.0013326448001865702;0.013126864973582227;0.6615948329050292;0.14865094184763994
Kerns;2663700;1194800;0.014980355387811535;0.005307570632197531;0.49440221441841825;0.03275838202946818
Kerzers;2581600;1202600;0.011967626250246896;0.03196689784797516;0.7505087368371259;0.16437286034101842
Kesswil;2741300;1273100;0.0023773431346185425;0.01744516934170454;0.5947121116910032;0.16786432881153437
Kestenholz;2623900;1236800;0.004352513106323638;0.01662025818568002;0.5724104074657091;0.09672670167371523
Kienberg;2639800;1254400;0.0011993803201679133;0.0046121001541827465;0.5451151363454462;0.04444188496048507
Kiesen;2611000;1185400;0.0024082795317657306;0.016843211193334824;0.5767468499812803;0.1845431563922624
Kilchberg (BL);2634700;1252900;0.00038313538005363895;0.007903982608385674;0.7717783505345595;0.08996478873480188
Kilchberg (ZH);2683400;1241300;0.02123426705725851;0.26996558953559796;0.26581220391585514;0.7621947903711009
