id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
19373497;Cosy and bright living room with balcony (Kreis 4);35405500;Al;Kreis 4;Langstrasse;47.37682;8.52082;Private room;185;2;0;;;1;90
19397174;Central City Location, Quiet Area,by the park;135958025;Chris;Kreis 8;Mühlebach;47.36007;8.5554;Private room;84;1;116;2018-08-25;2.59;4;180
19512077;beautiful sunny penthouse next to the lake;10130825;Caroline Kalinka;Kreis 4;Werd;47.37093;8.5271;Entire home/apt;85;3;0;;;2;168
19559281;WG-Zimmer in Traumwohnung in Zürich Seefeld frei;137437502;Frank;Kreis 8;Seefeld;47.35882;8.55243;Private room;60;30;0;;;1;83
19596005;Central n quiet entire flat + free parking space.;90995955;Ferya;Kreis 7;Hirslanden;47.35518;8.57618;Entire home/apt;36;4;176;2020-09-20;3.98;1;30
19669688;Gemütliches Zimmer;138502894;Claudia;Kreis 9;Altstetten;47.39658;8.4941;Private room;70;1;2;2017-07-06;0.05;1;1
19678667;2 Bedroom Apartment with Garden View;90399530;Daniella;Kreis 3;Alt-Wiedikon;47.35976;8.51851;Entire home/apt;145;2;23;2021-01-02;0.52;5;362
19713443;2 rooms,Central city,beutiful area;135958025;Chris;Kreis 8;Mühlebach;47.36041;8.55566;Private room;55;7;66;2018-06-25;1.49;4;90
19735394;New Rooftop-Apartment, central and quiet;139148038;Irene;Kreis 6;Oberstrass;47.38342;8.5495;Entire home/apt;150;4;36;2020-10-23;0.83;1;85
19742331;Hell, ruhig, zentral - Wohnung mit Südbalkon;27902480;Susanne;Kreis 3;Alt-Wiedikon;47.35862;8.51657;Entire home/apt;55;1;15;2020-05-31;0.36;2;302
19743179;9 Min. von City/HB, kl. Zimmer in romant. Haus.;122070790;Sandra;Kreis 9;Albisrieden;47.36502;8.49349;Private room;39;3;140;2021-01-31;3.27;1;181
19776405;Nice 1 BR flat city center / near lake (D7);23561865;Tania;Kreis 8;Seefeld;47.35721;8.5547;Entire home/apt;89;2;68;2021-02-17;1.54;31;64
19794268;A room in home away from home;139789330;Irene;Kreis 11;Oerlikon;47.4164;8.53539;Private room;52;1;84;2020-11-12;1.91;1;90
19885799;Precious apartment by the lake in central Zurich;22889966;Julia;Kreis 8;Seefeld;47.35466;8.55679;Entire home/apt;99;14;12;2021-01-25;0.35;1;187
19904561;stylish flat in trendy neighborhood;10017243;Andrea;Kreis 3;Sihlfeld;47.3753;8.51415;Private room;70;2;18;2020-09-13;0.54;1;326
19924162;very nice single room;134482609;Hostel Swiss Residence Club;Kreis 9;Altstetten;47.38802;8.49209;Private room;45;7;20;2021-01-31;0.52;7;121
19929239;Very central, quiet and green;36603309;Rudolf;Kreis 6;Oberstrass;47.38809;8.54917;Entire home/apt;79;3;11;2020-08-27;0.56;1;363
20003901;Ankommen, wohlfühlen, Zürich geniessen;72804658;Ju;Kreis 2;Wollishofen;47.33588;8.52867;Private room;64;2;30;2019-12-14;0.69;1;0
20074067;Schönes Zimmer in Zürich Seefeld;3676983;Max;Kreis 8;Weinegg;47.35043;8.56795;Private room;70;3;0;;;1;362
20079919;Limmatquai River View Apartment With Jacuzzi;475053;James;Kreis 1;Rathaus;47.37338;8.54301;Entire home/apt;899;1;27;2020-12-13;0.62;17;342
20098001;Designer room in the core of Zurich Center;2614674;Etienne;Kreis 2;Enge;47.36186;8.52617;Private room;77;1;2;2020-01-01;0.05;1;87
20182402;Cosy 2 room apt right at Zurich main station;21628199;Andreas;Kreis 5;Gewerbeschule;47.38185;8.53704;Entire home/apt;65;5;14;2020-10-08;0.33;1;3
20204122;Above the roofs and in the middle of everything!;95254027;Dominik;Kreis 4;Langstrasse;47.37844;8.52697;Entire home/apt;68;90;5;2020-10-31;0.13;1;236
20246499;Spacious and comfy Room in Wipkingen;17880389;Vanessa&Luis;Kreis 10;Wipkingen;47.39433;8.52526;Private room;65;1;313;2020-01-08;7.25;1;0
20259647;"Quiet bedroom in ""art nouveau"" apartment";6802974;Anna;Kreis 2;Wollishofen;47.34991;8.53307;Private room;65;1;9;2019-12-15;0.21;1;331
20289134;Moderne & zentrale Wohnung in Zürich;85612080;Jules;Kreis 5;Escher Wyss;47.39117;8.50806;Entire home/apt;70;3;18;2020-09-03;0.42;1;67
20320127;Gemütliches Zimmer am Zürichberg;12822012;Mirjam;Kreis 7;Hirslanden;47.36504;8.56464;Private room;70;30;0;;;1;87
20349682;1 Bedroom Serviced Apartment, Seefeld;24506494;EMA House;Kreis 8;Seefeld;47.36111;8.55034;Entire home/apt;241;2;1;2020-09-14;0.18;18;365
20418246;Bijou in Zürich Wollishofen;16891552;;Kreis 2;Wollishofen;47.34052;8.53081;Entire home/apt;100;7;2;2018-09-02;0.05;1;362
20419721;Super central and very nice apartment;145478030;Andreas;Kreis 4;Langstrasse;47.37776;8.52971;Private room;65;5;9;2020-03-01;0.22;2;0
20429590;Penthouse Mainau;96690844;Bernhard;Kreis 8;Seefeld;47.35975;8.54969;Entire home/apt;550;1;11;2020-10-13;0.26;1;365
20435143;Central  & Cosy Studio in the heart of Zurich;130565923;Kika;Kreis 8;Seefeld;47.35746;8.55368;Entire home/apt;180;2;96;2020-08-22;2.25;1;56
20435538;Idyllisches,gemütliches Wohnen zwischen den Bergen;145824019;Vanessa;Kreis 9;Altstetten;47.39797;8.48422;Private room;80;3;0;;;1;83
20468531;Room in Design & Lifestyle Hotel;146143183;Beat;Kreis 7;Fluntern;47.37336;8.5543;Hotel room;145;1;25;2019-12-01;0.58;1;179
20471119;Wg Zimmer zu vermieten;99101581;Julia;Kreis 9;Altstetten;47.38391;8.47948;Private room;35;60;0;;;1;90
20485976;3 Zimmer mit separatem Bad im Kreis 3, Zürich;11891812;Anita;Kreis 4;Hard;47.37934;8.50797;Private room;150;5;1;2018-07-30;0.03;1;263
20498107;Central City,calm,green,quiet area,PRIVAT parking;135958025;Chris;Kreis 8;Mühlebach;47.36085;8.55474;Private room;76;1;52;2019-04-19;1.23;4;365
20621446;Zürich - Modern, Comfortable, Designer & Central;26784112;Zurich;Kreis 11;Oerlikon;47.41354;8.54605;Entire home/apt;83;5;51;2021-01-30;1.33;1;25
20636301;Spacious apartment just behind the railway station;66592862;Martin;Kreis 5;Gewerbeschule;47.38136;8.53346;Entire home/apt;251;3;67;2021-01-12;1.61;1;365
20649668;1 room,Centre city with the kitchen, quiet area;135958025;Chris;Kreis 8;Mühlebach;47.35927;8.55643;Private room;69;5;28;2018-09-13;0.69;4;362
20676422;"Kleine City Wohnung ""Top of Zurich""";147944640;Paul;Kreis 4;Langstrasse;47.37795;8.52193;Entire home/apt;59;30;1;2019-12-23;0.07;1;148
20777073;Affordable apartment, excellent connectivity;148886290;Kasper;Kreis 9;Altstetten;47.3899;8.47912;Entire home/apt;90;1;5;2019-01-02;0.12;1;264
20779394;Zurich Wiedikon lovely & cosy apartment -Rooftop-;1224221;Janet;Kreis 3;Alt-Wiedikon;47.36533;8.52205;Private room;53;3;61;2019-11-14;1.45;1;52
20779854;Enjoy Zurich:super central family friendly home;38078303;Rozalina;Kreis 8;Mühlebach;47.35762;8.55756;Entire home/apt;98;28;4;2019-05-28;0.1;1;244
20795036;RELOC Cosy 1-room-apartment;46465899;RELOC Serviced Apartments, Zurich;Kreis 11;Seebach;47.4156;8.5451;Entire home/apt;169;4;6;2020-03-14;0.15;9;0
20829919;Im Herzen von Zürich;149424509;Daniela;Kreis 4;Werd;47.3713;8.52514;Entire home/apt;140;5;33;2020-01-03;0.79;1;116
20953743;Central apartment close to lake Zurich, Seefeld;3032638;Tofi;Kreis 8;Seefeld;47.35556;8.55478;Entire home/apt;139;6;25;2020-10-17;0.6;1;89
20956901;beautiful sunny penthouse next to the lake;10130825;Caroline Kalinka;Kreis 3;Sihlfeld;47.36896;8.527;Entire home/apt;260;4;4;2019-08-09;0.1;2;87
21109761;Lovely apartment close to city Center, ETH & Uni;35801482;Sebastian;Kreis 6;Oberstrass;47.37911;8.55166;Entire home/apt;55;1;106;2021-01-07;2.61;1;55
21130086;New, spacious & charming Flat in central Zurich;8616185;Fabian;Kreis 7;Hirslanden;47.36094;8.56591;Entire home/apt;199;2;25;2020-02-21;0.65;1;364
21143348;Quiet Room Close To Zürich City Center;90238660;Harjit;Kreis 9;Altstetten;47.38561;8.48861;Private room;50;1;26;2021-01-26;0.65;1;81
21239333;beautiful flat close to train station and lake;17916593;Christoph;Kreis 5;Gewerbeschule;47.38159;8.53544;Entire home/apt;100;2;0;;;1;0
21259576;Stunning 3room DESIGN APT in Zurich CITY¦IDA Platz;3884283;Andrea;Kreis 3;Sihlfeld;47.37412;8.51763;Entire home/apt;300;4;29;2020-10-09;0.72;2;152
21270657;Boutique designer apartment in the centre of town;153115058;Thomas;Kreis 4;Werd;47.37212;8.5265;Entire home/apt;140;3;40;2021-01-31;1.25;1;3
21294062;Stadt Zürich 207-Albisriederplatz Appartement;19610180;Rossana;Kreis 4;Hard;47.3803;8.50703;Entire home/apt;75;1;90;2021-01-31;2.2;15;362
21318112;Room: 2★Your downtown base for tourism + business★;154301820;Sevi;Kreis 4;Langstrasse;47.38035;8.52826;Private room;57;1;449;2021-02-20;10.94;2;2
21362528;lot PRIVACY, nice, clean, great availabil, garage;119139591;Martina;Kreis 3;Alt-Wiedikon;47.36011;8.52098;Private room;49;6;64;2019-12-28;1.58;1;146
21372421;smart Business Stay: 450 m to Zurich HB (14+ days);152939808;Ivan Koenig;Kreis 5;Gewerbeschule;47.38206;8.53409;Private room;39;7;10;2018-06-11;0.25;1;26
21381593;Bright, spacious room with large loggia;29950378;Maximilian;Kreis 9;Albisrieden;47.37327;8.49369;Private room;49;4;31;2020-01-02;0.76;1;0
21419036;RELOC Centrally located Design Studio;46465899;RELOC Serviced Apartments, Zurich;Kreis 11;Seebach;47.41555;8.54505;Entire home/apt;150;5;1;2018-06-25;0.03;9;57
21426360;Super central and nice room in clean appartment.;145478030;Andreas;Kreis 4;Langstrasse;47.3773;8.52799;Private room;60;3;13;2019-10-10;0.32;2;0
21431038;Kreis 6 - Charming rooftop apt w/ large balcony;28812903;Marius;Kreis 6;Unterstrass;47.38876;8.53929;Entire home/apt;156;120;0;;;1;56
21431042;Design Aparthotel iQ130 close to Bahnhofstrasse;43494739;Jürg Ralph;Kreis 4;Langstrasse;47.37938;8.52622;Private room;119;1;0;;;1;362
21432233;Charming room in a very nice beautiful house !;4736851;Kenza;Kreis 6;Oberstrass;47.39264;8.55068;Private room;50;14;8;2018-09-10;0.2;1;332
21432677;acasa Suites;155363148;Acasa Suites;Kreis 11;Oerlikon;47.4132;8.54199;Hotel room;180;1;4;2019-06-24;0.12;1;339
21433086;Great Apartment close to Zurich City!;16951627;Rachel;Kreis 12;Schwamendingen-Mitte;47.4101;8.57708;Shared room;63;1;4;2019-06-26;0.1;2;364
21497605;GDN Apartment 4;3072679;Andrea;Kreis 10;Wipkingen;47.39304;8.52821;Entire home/apt;165;3;6;2020-04-05;0.15;5;331
21508610;Eclectic Garden Apartment in a Quiet Residential Area;104788688;Beat;Kreis 10;Höngg;47.40421;8.48591;Entire home/apt;187;2;79;2021-01-17;1.95;2;323
21510874;Studio Apartment Mini;16703823;Vision Zurich;Kreis 11;Seebach;47.41409;8.545;Entire home/apt;93;2;4;2020-10-15;0.1;78;308
21542690;Very beautiful, large apartment, free parking;40915235;Kathrin;Kreis 7;Witikon;47.35511;8.6048;Entire home/apt;140;3;61;2020-10-30;1.59;1;139
21659564;Cozy historic home in the trendy district 4;12313648;Corina;Kreis 4;Langstrasse;47.37993;8.52502;Entire home/apt;99;3;7;2018-01-26;0.18;1;0
21672054;Christmas Special-Book your private Room!;16951627;Rachel;Kreis 12;Schwamendingen-Mitte;47.40992;8.5769;Private room;80;2;0;;;2;364
21723395;Swiss Star Franklin - 1 bedroom apartment;50348083;Apartments Swiss Star;Kreis 11;Oerlikon;47.40927;8.54521;Entire home/apt;150;1;0;;;47;15
21723549;Swiss Star Franklin - Studio Apartment;50348083;Apartments Swiss Star;Kreis 11;Oerlikon;47.40927;8.54521;Entire home/apt;92;1;103;2021-01-05;3.49;47;84
21733471;Central, cozy 2-room apartment in hip district;158275472;Magdalena;Kreis 4;Langstrasse;47.37522;8.5253;Entire home/apt;72;3;25;2020-10-16;0.63;1;0
21764617;Perfect location near the airport,transport outdor;68462821;Vincenzo;Kreis 11;Oerlikon;47.40726;8.55132;Private room;60;12;100;2020-10-31;2.53;1;59
21811028;Nice room in Zürich with direct train from airport;74289343;Maria;Kreis 9;Altstetten;47.38779;8.48806;Private room;39;1;61;2020-02-12;1.53;9;148
21849357;central zueric room1 1.ET.;97924357;CHECKin;Kreis 5;Gewerbeschule;47.38392;8.53097;Private room;60;2;3;2018-12-14;0.1;5;362
21859938;Bright cozy room with direct train from airport.;74289343;Maria;Kreis 9;Altstetten;47.38692;8.48761;Private room;31;1;76;2020-02-16;1.94;9;0
21890929;Executive 1BD flat / city center (Hösch 4);23561865;Tania;Kreis 8;Seefeld;47.35733;8.55358;Entire home/apt;139;2;58;2020-08-09;1.51;31;30
21917159;New: Charming studio in the best area of Zürich;13570663;Chris;Kreis 1;Lindenhof;47.3727;8.54082;Entire home/apt;75;4;42;2020-01-31;1.09;37;335
21931545;Gemütliche Wohnung mit tollen Ausblick;109770104;Linda;Kreis 11;Affoltern;47.42425;8.51083;Private room;58;35;0;;;1;90
22023471;Best area at the lake;13570663;Chris;Kreis 8;Mühlebach;47.36313;8.55054;Entire home/apt;71;4;19;2021-02-02;0.48;37;363
22034042;2BR Centrally Located Flat With Balcony;3528377;Marc;Kreis 4;Hard;47.3841;8.50817;Entire home/apt;107;2;168;2021-02-02;4.29;15;260
22092253;2BR Centrally Located Flat With Balcony '2;3528377;Marc;Kreis 4;Hard;47.38429;8.50774;Entire home/apt;171;2;134;2021-01-19;3.42;15;237
22096424;Duplex Apartment Mini;16703823;Vision Zurich;Kreis 3;Alt-Wiedikon;47.36217;8.52206;Entire home/apt;159;5;3;2020-05-21;0.1;78;268
22171638;Lake & Mountain View Studio Apartment in Zürich;962686;Tania;Kreis 2;Wollishofen;47.33686;8.53713;Entire home/apt;125;5;9;2021-02-12;0.24;1;89
22223400;Cozy room with direct train from airport;74289343;Maria;Kreis 4;Langstrasse;47.3742;8.52751;Private room;119;1;79;2019-09-05;2.03;9;148
22245449;Spacious room in Zurich;160271099;V;Kreis 6;Unterstrass;47.3947;8.54022;Private room;200;1;0;;;1;0
22261444;"Relax and enjoy ""Little big city Zürich"".";8061776;Salvia;Kreis 2;Wollishofen;47.3319;8.53723;Private room;65;3;2;2019-05-17;0.05;4;62
22280702;cozy apartment near lake & only 30 min to center;162818374;Nonen;Kreis 2;Wollishofen;47.33136;8.53636;Private room;110;1;0;;;1;90
22364826;Your own apartment in Zurich center;3387193;Dorothea;Kreis 6;Oberstrass;47.37764;8.54849;Entire home/apt;56;15;113;2021-02-26;2.94;1;35
22394369;Boutique studio at the historical old town;13570663;Chris;Kreis 1;Rathaus;47.3741;8.54504;Entire home/apt;74;4;60;2019-12-15;1.56;37;362
22509594;cozy appartment in the heart of zurich;7244300;Claudia;Kreis 4;Werd;47.3711;8.5258;Entire home/apt;61;4;15;2020-11-20;0.43;2;0
22538929;Cozy room with private bath - Modern & Bright;10980903;Nicole Und Jovica;Kreis 12;Hirzenbach;47.40538;8.59158;Private room;46;2;40;2021-02-01;1.89;1;260
22543999;Luxurious 4BR Apt - 350Sqm - Zurich Center;3528377;Marc;Kreis 3;Alt-Wiedikon;47.3622;8.52097;Entire home/apt;291;2;55;2021-01-03;1.54;15;340
22556832;cozy room in the heart of zurich;7244300;Claudia;Kreis 4;Werd;47.37205;8.52524;Private room;45;3;93;2020-12-13;2.46;2;0
22566124;Schöne Dachwohnung in der Stadt Zürich;165835749;Larissa;Kreis 3;Sihlfeld;47.37303;8.51942;Private room;68;7;11;2018-04-02;0.29;1;88
22603157;Luxury Downtown Penthouse Duplex Apartment;1788253;Thierry;Kreis 4;Langstrasse;47.37455;8.52999;Entire home/apt;950;1;19;2020-12-30;0.55;2;290
22651404;Exclusive Flat Close To Bahnhofsstrasse & Lake;2316695;Gabriela;Kreis 2;Enge;47.36662;8.53698;Entire home/apt;163;7;4;2019-12-30;0.12;1;22
22653975;Schmuckstück im Herzen Zürichs;7142410;Adrian;Kreis 4;Hard;47.38145;8.51352;Private room;86;14;0;;;1;88
22673515;Ploenchit station, Wifi;4773478;Ellen;Kreis 12;Saatlen;47.41021;8.56322;Private room;300;1;1;2018-01-18;0.03;1;365
22746396;Madison Apartment;13770499;Martin;Kreis 7;Fluntern;47.37835;8.55913;Entire home/apt;570;7;7;2019-12-27;0.21;6;91
22756581;Elegant, bright 3-bedroom, 3-bath Apt. - Hottingen;2616961;Stefan;Kreis 7;Hottingen;47.36904;8.5578;Entire home/apt;400;12;1;2018-09-14;0.03;3;358
22760949;Washington Apartment;13770499;Martin;Kreis 7;Fluntern;47.37816;8.55914;Entire home/apt;350;7;3;2018-06-28;0.08;6;57
22768705;Black Tower Apartment;16252200;Alexander;Kreis 5;Escher Wyss;47.39015;8.52515;Entire home/apt;200;5;9;2019-08-11;0.27;1;301
22777238;Hollywood Hills guest house;121800941;Diane;Kreis 3;Sihlfeld;47.37016;8.50335;Shared room;228;1;0;;;1;365
22791310;Fillmore Apartment;13770499;Martin;Kreis 7;Fluntern;47.37835;8.55913;Entire home/apt;700;7;2;2018-04-13;0.05;6;58
22806361;Wilson Studio;13770499;Martin;Kreis 7;Fluntern;47.37835;8.55913;Entire home/apt;260;7;9;2019-11-23;0.3;6;148
22821369;New: Boutique Studio with views to lake and alps !;13570663;Chris;Kreis 8;Mühlebach;47.34904;8.56313;Entire home/apt;71;4;62;2020-10-15;1.64;37;360
22837350;COZY FAMILY ROOM;161940239;Montse;Kreis 9;Altstetten;47.38972;8.4797;Private room;100;1;4;2019-12-31;0.13;1;365
22873221;Freundliches Zimmer;169241580;Lisa;Kreis 7;Fluntern;47.38223;8.56312;Private room;52;1;19;2020-10-30;0.52;1;116
22916342;Hoover Studio;13770499;Martin;Kreis 7;Fluntern;47.37835;8.55911;Entire home/apt;200;7;42;2020-03-06;1.14;6;89
22916784;Jackson Penthouse;13770499;Martin;Kreis 7;Fluntern;47.37835;8.55911;Entire home/apt;650;7;4;2019-01-02;0.11;6;298
22963254;Great 2 rooms, 2 beds Studio in Zurich center #507;170040283;CityNest;Kreis 4;Werd;47.37228;8.5243;Entire home/apt;88;1;289;2021-02-15;7.79;7;91
23035346;New ! Luxury studio with spectacular views !;13570663;Chris;Kreis 1;Rathaus;47.37384;8.54256;Entire home/apt;95;4;90;2020-09-12;2.41;37;338
23047265;Stadt Zürich 206 -Studio nähe Albisriederplatz(6);19610180;Rossana;Kreis 4;Hard;47.38028;8.50769;Entire home/apt;65;1;42;2020-12-20;1.13;15;362
23099204;Zimmer in supermodernem Appartment mit Tiefgarage.;74438474;Dana;Kreis 7;Hirslanden;47.35717;8.57667;Private room;87;1;19;2020-07-15;0.51;1;89
23100008;Your wonderful home in Zurich city Centre;14217183;Emanuela;Kreis 4;Werd;47.37109;8.52559;Private room;140;4;0;;;1;58
23186207;Charming and big flat at Zurich MainStation(135m2);140344902;Sami;Kreis 1;Lindenhof;47.37677;8.5413;Entire home/apt;306;1;75;2021-02-04;2.08;2;21
23218385;Deluxe Studio with POCKET WIFI !!;172671195;Maria;Kreis 10;Wipkingen;47.39454;8.52148;Entire home/apt;109;1;166;2020-12-19;4.53;8;361
23322898;Le Bijou Lintheschergasse / Zurich HB 1st floor;475053;James;Kreis 1;City;47.37682;8.53883;Entire home/apt;365;1;21;2021-02-11;0.88;17;349
23323768;Le Bijou Lintheschergasse / Zurich HB 3rd floor;475053;James;Kreis 1;City;47.37798;8.5379;Entire home/apt;585;1;12;2021-01-01;0.46;17;361
23324274;Le Bijou Lintheschergasse / Zurich HB 2nd floor;475053;James;Kreis 1;City;47.37773;8.53801;Entire home/apt;506;1;11;2021-02-07;0.44;17;336
23325594;Le Bijou Lintheschergasse / Zurich HB 4th floor;475053;James;Kreis 1;City;47.37774;8.53983;Entire home/apt;506;1;21;2021-02-15;0.8;17;353
23344367;Privat City Studio close to Center;29795947;Brigitte;Kreis 7;Hirslanden;47.36202;8.56553;Entire home/apt;116;3;20;2019-09-27;0.61;1;180
23356348;Penthouse Apartment with Balcony View of the Alps;138103745;Marco;Kreis 12;Saatlen;47.41391;8.56137;Private room;36;7;4;2020-06-15;0.11;1;364
23422713;Room Manesse 3;174690521;Michael;Kreis 3;Alt-Wiedikon;47.36522;8.52109;Private room;50;1;103;2020-10-16;2.82;3;331
23424207;Room Manesse 1;174690521;Michael;Kreis 3;Alt-Wiedikon;47.36731;8.52094;Private room;60;1;32;2019-11-01;0.88;3;0
23444796;Duplex Apartment Junior;16703823;Vision Zurich;Kreis 3;Alt-Wiedikon;47.36226;8.52215;Entire home/apt;202;5;8;2021-02-14;0.25;78;308
23478480;Private room in spacious and central apartment;8164076;Noel;Kreis 6;Oberstrass;47.39099;8.54607;Private room;55;3;8;2019-12-01;0.23;1;31
23481167;Super central city appartment at lake Zurich;106365900;Christian;Kreis 2;Enge;47.36528;8.53723;Entire home/apt;110;1;75;2020-08-31;2.1;1;25
23512171;Neue und zentrale Wohnung;175611295;Viviane;Kreis 3;Sihlfeld;47.37221;8.51873;Entire home/apt;80;60;0;;;1;83
23515948;Cozy Room in an Apartment  with Balcony!;172332751;Cherly;Kreis 3;Alt-Wiedikon;47.36469;8.51873;Private room;90;1;15;2020-09-05;0.43;1;301
23532672;THE FLAG Zürich - Business Apartment in Altstetten;175646878;THE FLAG Zürich;Kreis 9;Altstetten;47.38737;8.49405;Hotel room;121;1;14;2021-02-05;0.5;4;340
23621941;Hotel Opera Zürich;180734864;Monika;Kreis 8;Mühlebach;47.36548;8.54847;Private room;350;1;6;2019-06-09;0.17;1;364
23738232;Wohnung im Kreis 4;8635618;Ana Marija;Kreis 4;Werd;47.3695;8.52834;Entire home/apt;85;2;3;2018-04-02;0.08;1;83
23779361;Private Bedroom in a service apartmenthouse;92945270;Primestay;Kreis 11;Seebach;47.42469;8.55389;Private room;55;1;5;2020-04-30;0.16;1;362
23802342;A Night on the Lake;178619014;White Pearl;Kreis 1;Hochschulen;47.36585;8.54254;Entire home/apt;1500;1;0;;;2;362
23868386;### LUXURY City-Apartment ###;71504709;Jens;Kreis 7;Hottingen;47.36794;8.55915;Entire home/apt;199;2;142;2021-01-01;3.97;1;73
23870871;Home Away from Home;50528959;Sean;Kreis 10;Wipkingen;47.39671;8.51977;Private room;50;30;65;2021-01-15;1.83;2;57
23890113;Zurich chic loft perfect for business or leisure;179524544;Rachelle;Kreis 11;Oerlikon;47.40097;8.54583;Entire home/apt;102;4;28;2021-01-16;0.81;1;266
23974857;Home away from home with great connections;119920334;Tara;Kreis 11;Seebach;47.41567;8.54372;Entire home/apt;133;2;7;2019-12-29;0.2;1;31
23983839;Stunning Loft with Mediterranean Garden;4503223;Lucas;Kreis 12;Hirzenbach;47.40283;8.58514;Entire home/apt;55;14;1;2018-04-13;0.03;1;9
24054809;Stadt Zürich  4102 Kleines Studio Albisriederplatz;19610180;Rossana;Kreis 4;Hard;47.38049;8.50784;Entire home/apt;64;1;152;2020-11-16;4.32;15;240
24078602;Zurich - easy,  convenient, cosy;6238643;Bernadette;Kreis 10;Höngg;47.40229;8.49432;Private room;54;2;6;2019-11-30;0.18;2;178
24083517;Nika's white paradise 🌸;181342038;Veronika;Kreis 9;Altstetten;47.39258;8.48697;Private room;47;1;21;2020-09-29;0.6;3;123
