Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;Weekend;VisitorType_New_Visitor;VisitorType_Other;VisitorType_Returning_Visitor
13;313.0909091;4;516.0;132;3083.050977;0.001494396;0.009733401;8.868449011000001;0.0;5;2;5;3;4;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;11;3;2;2;1;False;0;0;1
0;0.0;0;0.0;28;1023.125;0.007142857;0.028571429;0.0;0.0;11;2;2;3;2;False;0;0;1
4;80.0;0;0.0;326;11945.62954;0.001849665;0.017527555;0.0;0.0;11;2;2;1;2;False;0;0;1
7;78.35714286;3;210.6666667;309;12158.19639;0.0075862069999999;0.025532176;0.0;0.0;11;2;2;1;2;True;0;0;1
3;105.0;1;0.0;286;9952.349817;0.004181185;0.015495489;0.0;0.0;11;2;2;1;2;False;0;0;1
2;91.0;3;865.0;27;1244.833333;0.0;0.0068965519999999;0.0;0.0;3;2;2;1;2;True;1;0;0
3;119.0;0;0.0;6;197.5;0.022222222;0.022222222;0.0;1.0;5;6;2;3;2;True;1;0;0
0;0.0;0;0.0;5;131.8333333;0.0;0.013333333;36.13790493;0.0;6;1;1;1;5;False;1;0;0
4;179.6071429;2;5.5;34;1045.1023810000002;0.0;0.007603276;0.0;0.0;3;1;1;1;3;False;0;0;1
2;107.4;2;96.7;32;833.325;0.024509804;0.035882353;0.0;0.0;7;3;2;4;1;False;0;0;1
6;109.6666667;0;0.0;7;86.16666667;0.0066666669999999;0.0511111109999999;0.0;0.0;12;2;5;7;2;False;0;0;1
0;0.0;0;0.0;5;73.0;0.04;0.08;0.0;0.4;5;2;2;1;3;False;0;0;1
5;80.25;0;0.0;63;2618.681061;0.005797101;0.011111111;17.60939304;0.0;11;3;2;1;8;False;0;0;1
8;79.16666667;2;45.0;62;3657.101515;0.000952381;0.020897436;9.027320816;0.0;5;2;7;4;4;False;0;0;1
2;35.0;0;0.0;2;6.0;0.0;0.05;0.0;0.0;3;2;2;9;2;False;1;0;0
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;3;2;5;1;1;False;0;0;1
3;65.16666667;2;16.0;23;599.3333332999999;0.008333333;0.016666667;5.4945;0.0;5;1;8;2;11;True;0;0;1
0;0.0;0;0.0;10;103.0;0.02;0.036666667;0.0;0.0;5;2;2;1;6;False;0;0;1
2;19.1;0;0.0;8;137.7;0.0;0.01;0.0;0.0;8;3;2;1;2;False;1;0;0
4;84.0;0;0.0;35;1059.0;0.0;0.005882353;0.0;0.0;3;2;2;3;2;False;1;0;0
1;18.0;4;123.5;24;4114.083333;0.0;0.003571429;20.91831644;0.0;3;1;1;1;2;False;1;0;0
0;0.0;0;0.0;8;240.0;0.0;0.028571429;58.788;0.2;5;2;2;3;2;False;1;0;0
0;0.0;0;0.0;4;137.0;0.15;0.15;0.0;0.2;5;3;3;2;11;False;0;0;1
2;254.0;1;39.0;95;4990.959524;0.0041237109999999;0.015307716;5.638103093;0.0;5;2;2;1;6;False;0;0;1
1;11.0;1;8.0;79;2693.582331;0.0;0.003430424;0.0;0.0;12;1;1;3;2;False;0;0;1
6;87.33333333;0;0.0;62;1470.853037;0.0;0.0096833719999999;0.0;0.0;3;2;4;6;3;True;0;0;1
0;0.0;0;0.0;17;600.5;0.0;0.005882353;0.0;0.0;3;2;2;7;10;False;0;0;1
7;611.0333333;2;13.0;81;1719.375714;0.004494382;0.009737828;6.49444108;0.0;10;1;1;6;2;True;0;0;1
1;18.2;0;0.0;44;725.2;0.008888889;0.031111111;24.83718656;0.0;6;2;2;4;13;False;0;0;1
0;0.0;2;30.66666667;13;307.57142860000005;0.013333333;0.052777778;0.0;1.0;5;1;1;1;2;True;0;0;1
3;32.2;0;0.0;81;1199.616667;0.0;0.00617284;0.0;0.0;9;2;2;2;1;True;0;0;1
1;4.0;0;0.0;8;244.0;0.02;0.04;15.45198077;0.0;9;2;4;1;1;False;0;0;1
1;123.0;0;0.0;7;181.5;0.0;0.025;64.7325;0.0;3;2;2;1;2;True;1;0;0
1;26.5;0;0.0;71;1260.441758;0.001449275;0.0087922709999999;3.74015068;0.0;11;2;2;1;1;False;0;0;1
0;0.0;0;0.0;4;0.0;0.2;0.2;0.0;0.0;8;2;2;2;4;False;0;0;1
2;4.0;5;161.5;64;3757.079762;0.012254902;0.0220098039999999;18.88360212;0.0;11;1;2;6;2;False;0;0;1
0;0.0;0;0.0;9;639.0;0.0;0.025;81.2475;0.0;3;1;1;2;9;True;0;0;1
6;352.5;0;0.0;21;696.6666667000001;0.0;0.0125;75.06781572;0.0;3;2;2;6;10;True;1;0;0
0;0.0;0;0.0;23;736.2333332999999;0.004545455;0.013636364;140.6621366;0.0;12;1;8;1;11;False;1;0;0
4;338.0;0;0.0;9;724.76;0.0;0.022380952;0.0;0.0;9;3;2;2;4;True;0;0;1
0;0.0;1;141.5;43;3044.047222;0.0;0.004545455;3.940422761;0.0;12;2;4;1;10;False;0;0;1
8;192.5555556;1;91.0;109;2926.431962;0.0;0.001851852;12.8915;0.0;5;4;1;1;3;False;1;0;0
9;250.2222222;5;343.875;82;5076.380556;0.0;0.010982424;28.41708136;0.0;12;3;2;1;13;False;0;0;1
0;0.0;0;0.0;8;349.5;0.0;0.028571429;25.188;0.0;3;1;2;1;8;False;1;0;0
4;45.7;1;0.0;13;94.6;0.041666667;0.070670996;0.0;0.0;7;3;2;2;4;False;0;0;1
0;0.0;0;0.0;21;1296.716667;0.0;0.007017544;70.01826316;0.0;5;2;2;1;2;False;0;0;1
0;0.0;0;0.0;7;64.0;0.0;0.014285714;0.0;0.0;3;2;2;1;3;False;0;0;1
3;35.0;0;0.0;16;314.0;0.0;0.052631579;0.0;0.0;3;2;5;7;2;False;0;0;1
0;0.0;0;0.0;12;676.25;0.0;0.025;0.0;0.0;11;2;4;1;6;False;0;0;1
11;240.1;1;0.0;33;668.0333333;0.0;0.018119658;0.0;0.0;8;2;4;7;2;True;1;0;0
10;130.625;0;0.0;20;707.1666667000001;0.0;0.0072222219999999;0.0;0.0;11;4;1;1;3;False;0;0;1
0;0.0;0;0.0;3;109.0;0.0;0.033333333;0.0;0.0;5;3;2;4;4;True;0;0;1
1;32.0;0;0.0;18;299.5;0.0157894739999999;0.022807018;19.448;0.0;5;2;2;5;1;True;0;0;1
0;0.0;0;0.0;89;3480.8117060000004;0.002247191;0.014700375;0.0;0.0;11;4;2;1;1;True;0;0;1
6;158.6704505;1;430.2;146;5602.006711999999;0.002671513;0.00935218;6.711290592;0.0;11;2;10;7;2;False;0;0;1
2;107.0;0;0.0;3;56.0;0.0;0.04;0.0;0.0;3;1;1;3;2;False;1;0;0
0;0.0;0;0.0;5;120.79;0.0;0.00952381;11.80891356;0.0;6;2;2;1;2;False;0;0;1
0;0.0;0;0.0;6;66.25;0.0;0.066666667;0.0;0.0;11;2;2;9;1;False;0;0;1
14;662.5357142999999;2;58.0;41;854.2863248;0.01875;0.021194084;10.17225;0.0;5;3;2;4;4;True;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;5;2;2;2;1;False;0;0;1
8;203.9166667;4;114.75;118;3903.167094;0.004098361;0.0125201669999999;55.01131298;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;3;0.0;0.2;0.2;0.0;0.6;5;2;2;6;3;False;0;0;1
0;0.0;0;0.0;35;806.125;0.012121212;0.024444444;0.0;0.0;11;1;1;4;2;False;0;0;1
0;0.0;0;0.0;15;1134.455556;0.0;0.001333333;30.30681247;0.0;12;2;4;1;2;False;0;0;1
1;5.0;0;0.0;6;119.6;0.0;0.014285714;0.0;0.0;7;2;2;1;2;False;1;0;0
3;48.5;0;0.0;10;138.16666669999998;0.0;0.015384615;0.0;0.0;11;2;2;1;2;True;1;0;0
1;8.0;0;0.0;33;636.5833332999999;0.0;0.00625;0.0;0.0;12;3;2;1;2;False;1;0;0
1;24.0;1;72.0;13;462.0;0.0;0.014285714;23.13;0.0;5;2;2;1;2;False;0;0;1
0;0.0;0;0.0;3;0.0;0.2;0.2;0.0;0.0;11;3;2;1;11;False;0;0;1
1;17.1;1;31.2;45;812.2873893999999;0.0;0.022732152;4.395471543999999;0.0;8;2;4;3;2;False;0;0;1
0;0.0;0;0.0;10;208.0;0.0;0.022222222;125.961749;0.0;12;2;2;1;2;False;1;0;0
0;0.0;0;0.0;2;58.4;0.0;0.1;0.0;0.0;10;2;4;1;2;False;1;0;0
15;1011.361111;2;171.5;54;1405.131241;0.0;0.006127451;37.41814196;0.0;3;3;2;3;2;True;1;0;0
4;237.0;3;87.7;16;379.3;0.021212121;0.057575758;0.0;0.0;10;7;1;1;3;False;0;0;1
0;0.0;0;0.0;2;68.0;0.0;0.1;0.0;0.0;2;3;2;3;3;False;0;0;1
2;1687.5;0;0.0;29;3098.033333;0.0;0.025806452;0.0;0.0;5;2;4;5;3;False;0;0;1
0;0.0;0;0.0;60;3386.0;0.025333333;0.063888889;0.0;0.8;5;2;2;1;6;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;5;3;2;3;15;False;0;0;1
0;0.0;1;30.5;24;1689.1345239999998;0.0;0.008;0.0;0.0;11;2;2;9;2;False;0;0;1
2;108.0;0;0.0;8;316.5;0.033333333;0.040740741;0.0;0.0;5;3;2;3;11;True;0;0;1
4;135.4;0;0.0;2;46.8;0.0;0.0375;0.0;0.0;9;1;1;5;2;False;0;0;1
0;0.0;0;0.0;159;5878.940603;0.008962264;0.018569755;0.0;0.0;11;3;2;1;2;False;0;0;1
2;96.0;0;0.0;37;1238.5;0.005128205;0.016410256;0.0;0.0;3;2;2;1;2;False;1;0;0
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;3;1;1;1;9;True;0;0;1
1;14.0;0;0.0;17;1093.142857;0.0;0.02125;0.0;0.0;3;2;2;2;2;False;0;0;1
0;0.0;0;0.0;29;2374.5;0.0;0.002298851;0.0;0.0;11;2;5;1;2;False;0;0;1
6;224.0;0;0.0;33;677.95;0.005714286;0.01968254;0.0;0.0;5;3;2;3;4;False;0;0;1
3;281.9166667;2;6.0;83;2616.905952;0.002409639;0.033978772;0.0;0.0;11;2;2;3;2;True;0;0;1
0;0.0;0;0.0;2;21.0;0.0;0.1;0.0;1.0;5;2;2;7;1;True;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;3;3;2;3;1;False;0;0;1
0;0.0;2;101.7;42;1892.198319;0.0;0.004545455;153.5776975;0.0;8;2;2;1;1;False;0;0;1
4;131.1;0;0.0;13;777.05;0.0;0.003921569;0.0;0.0;10;2;2;1;2;False;0;0;1
12;504.25333330000007;2;1665.066667;243;8768.477228;0.0141374839999999;0.0280995229999999;1.827470744;0.0;7;2;2;1;1;False;0;0;1
3;159.16666669999998;2;8.0;69;2766.942172;0.0028169009999999;0.028665325;5.931332852000001;0.0;12;2;2;1;2;False;0;0;1
1;30.25;2;0.0;20;543.9583332999999;0.00952381;0.026984127;0.0;0.0;12;3;2;1;2;False;0;0;1
1;34.26666667;2;21.2;8;2398.7666670000003;0.0;0.022222222;0.0;0.0;6;4;1;1;3;False;0;0;1
9;296.1166667;1;26.5;79;5057.175;0.002298851;0.022687466;17.78922266;0.0;11;2;2;1;10;False;0;0;1
0;0.0;0;0.0;4;226.8;0.04;0.06;12.83702398;0.0;11;1;1;6;2;False;0;0;1
2;33.0;0;0.0;25;1720.0;0.0;0.007692308;60.29018448;0.0;3;2;5;3;1;False;0;0;1
3;22.27777778;1;0.0;6;36.90277778;0.0;0.0866666669999999;0.0;0.0;11;2;2;2;2;False;0;0;1
9;444.2847222;0;0.0;534;18504.12621;0.010856514;0.023309001;2.54795624;0.0;11;2;2;3;2;True;0;0;1
12;251.8666667;0;0.0;60;1993.915257;0.005970149;0.0119841269999999;13.09154641;0.0;5;2;2;2;1;False;0;0;1
0;0.0;0;0.0;32;999.0;0.0;0.01344086;9.053081561;0.0;3;1;1;1;1;False;0;0;1
0;0.0;0;0.0;26;234.8;0.05;0.119230769;0.0;0.0;7;2;2;7;13;False;0;0;1
0;0.0;0;0.0;30;4262.966667000001;0.0;0.013333333;65.29516039;0.0;12;2;10;7;1;True;0;0;1
5;1388.75;0;0.0;4;1373.75;0.0;0.02;0.0;0.0;3;1;1;7;8;False;0;0;1
2;44.0;0;0.0;26;1636.016667;0.007692308;0.021794872;0.0;0.0;3;2;6;1;1;False;0;0;1
7;201.5625;1;2.0;95;5696.165963;0.004081633;0.0233693479999999;19.34978396;0.0;11;2;4;3;10;False;0;0;1
12;509.53125;2;11.0;33;2032.599702;0.0;0.020476926;5.730539287999999;0.0;11;2;2;2;1;False;0;0;1
0;0.0;0;0.0;7;49.86666667;0.085714286;0.092857143;0.0;0.0;9;1;1;9;3;False;0;0;1
0;0.0;0;0.0;15;292.69444439999995;0.0;0.005128205;54.98;0.0;5;3;2;4;4;False;0;0;1
3;121.0;0;0.0;17;174.83333330000002;0.017647059;0.0517647059999999;0.0;0.0;5;1;4;2;2;False;0;0;1
0;0.0;1;929.0;75;4105.666667;0.002631579;0.017324561;0.0;0.0;3;2;2;3;1;False;0;0;1
6;93.0;2;23.0;37;783.875;0.003409091;0.031709957;0.0;0.0;11;2;2;1;11;True;0;0;1
1;44.0;0;0.0;25;773.4666667;0.0;0.029142857;10.3572;0.0;3;2;2;1;2;True;0;0;1
3;98.6;0;0.0;7;131.8;0.0;0.02;88.84365062;0.0;10;2;2;7;2;False;0;0;1
5;109.6;1;3.0;29;1980.266667;0.006060606;0.026262626;0.0;0.0;7;2;2;1;4;False;0;0;1
0;0.0;0;0.0;8;247.5;0.0;0.00952381;0.0;0.0;11;2;2;9;2;False;1;0;0
6;171.08333330000002;0;0.0;28;952.2857143;0.0;0.013333333;52.10818182;0.0;3;2;2;1;2;False;0;0;1
0;0.0;0;0.0;8;267.0;0.0;0.05;0.0;0.0;3;2;2;3;3;False;0;0;1
3;72.4;0;0.0;3;86.6;0.0;0.033333333;0.0;0.0;6;1;1;7;3;True;0;0;1
11;225.22;2;106.8;68;1607.173333;0.011392405;0.033333333;0.0;0.0;9;2;2;1;3;False;0;0;1
0;0.0;0;0.0;69;3621.066667;0.001492537;0.02032147;0.0;0.0;11;2;1;1;2;False;0;0;1
0;0.0;0;0.0;1;27.2;0.0;0.0;58.37208988;0.0;11;2;2;4;20;False;0;0;1
6;132.0;1;5.0;30;1039.244444;0.005714286;0.017809524;3.998;0.6;5;3;2;4;3;False;0;0;1
0;0.0;0;0.0;9;482.0;0.0;0.022222222;0.0;0.0;2;2;5;1;6;False;0;0;1
0;0.0;0;0.0;4;104.0;0.0;0.05;0.0;0.0;5;2;10;2;2;False;0;0;1
2;27.25;0;0.0;1;31.5;0.05;0.066666667;0.0;0.0;12;3;2;2;3;False;0;0;1
0;0.0;2;30.0;11;1114.916667;0.0;0.030769231;0.0;0.0;3;3;2;1;3;False;0;0;1
9;848.1428571;4;388.6666667;33;595.0095238;0.0;0.004651163;0.0;0.0;3;2;2;1;10;False;1;0;0
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;12;3;2;4;3;False;0;0;1
1;16.0;1;29.0;19;1083.690476;0.016;0.024884615;19.3154;0.0;5;3;2;1;2;False;0;0;1
8;133.35;2;383.8;14;552.48;0.005263158;0.016140351;20.33155364;0.0;8;1;1;1;6;False;0;0;1
1;20.2;0;0.0;6;1561.2;0.028571429;0.057142857;0.0;0.0;11;4;2;3;1;True;0;0;1
8;456.9;0;0.0;35;1113.783333;0.0;0.012017544;12.1225775;0.0;10;2;5;2;2;False;0;0;1
5;117.8333333;0;0.0;35;502.54761900000005;0.01025641;0.036923077;3.148615385;0.0;3;2;2;2;2;False;0;0;1
0;0.0;0;0.0;26;436.8;0.074074074;0.088888889;0.0;0.0;7;2;2;1;3;False;0;0;1
0;0.0;0;0.0;17;840.2333332999999;0.0;0.001666667;109.176;0.0;3;2;2;9;2;False;1;0;0
3;44.3;0;0.0;17;468.85;0.01;0.0066666669999999;64.2879309;0.0;8;1;2;1;2;False;0;0;1
0;0.0;0;0.0;16;953.5;0.0;0.014285714;21.588;0.8;5;2;2;9;4;False;1;0;0
1;4.0;0;0.0;18;631.6666667000001;0.0;0.027777778;56.32466667;0.0;5;2;2;1;3;False;0;0;1
0;0.0;0;0.0;3;75.5;0.0;0.066666667;0.0;0.0;12;3;2;4;2;True;0;0;1
6;205.0;0;0.0;20;221.78;0.0;0.001515152;0.0;0.0;11;1;1;1;2;False;0;0;1
0;0.0;0;0.0;7;491.5833333000001;0.0;0.008333333;45.9675105;0.0;12;3;2;4;2;True;1;0;0
1;0.0;0;0.0;9;219.0;0.03030303;0.066666667;22.89636364;0.0;5;2;2;1;1;False;0;0;1
7;214.3333333;5;53.0;29;528.1964286;0.0;0.013153595;0.0;0.2;5;1;1;1;2;False;0;0;1
3;75.5;1;0.0;130;4737.087716;0.006060606;0.0114759639999999;43.77424082;0.0;11;2;2;1;2;False;0;0;1
2;35.0;0;0.0;20;979.0833332999998;0.0;0.00952381;60.04549665;0.0;3;2;2;3;2;False;0;0;1
0;0.0;0;0.0;84;4894.851299;0.002682927;0.028446662;0.0;0.0;11;2;2;3;1;True;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;11;4;2;1;8;False;1;0;0
2;334.5;2;29.0;17;939.0833332999998;0.0;0.0225;18.22304387;0.0;12;2;2;1;6;False;0;0;1
0;0.0;0;0.0;28;512.7166666999999;0.007142857;0.013571429;1.401949127;0.0;7;2;2;7;1;True;0;0;1
0;0.0;0;0.0;27;520.0;0.0;0.003703704;0.0;0.0;11;8;2;3;20;False;1;0;0
2;158.0;0;0.0;12;751.5;0.0;0.014285714;32.02714286;0.0;5;2;2;1;2;False;0;0;1
0;0.0;0;0.0;2;9.0;0.0;0.1;0.0;0.0;12;2;2;1;3;False;0;0;1
0;0.0;0;0.0;20;438.3333333000001;0.02;0.04;0.0;0.0;3;2;2;7;1;False;0;0;1
1;86.6;0;0.0;14;349.5761905;0.0;0.004761905;60.43737784;0.0;11;1;1;1;3;False;1;0;0
9;87.8;1;12.0;120;2016.564401;0.006451613;0.012613585;33.41173784;0.0;7;2;2;7;13;False;0;0;1
3;60.73333333;0;0.0;27;696.9;0.0;0.014814815;0.0;0.0;9;2;2;6;4;False;0;0;1
0;0.0;0;0.0;79;4709.992857;0.0;0.005574489;0.0;0.0;11;2;2;6;2;False;1;0;0
0;0.0;0;0.0;16;1599.266667;0.0;0.013333333;0.0;0.0;5;4;2;2;13;False;0;0;1
6;190.4166667;0;0.0;78;3913.98703;0.005424955;0.006561181;0.0;0.0;11;3;2;5;1;True;0;0;1
3;68.33333333;0;0.0;39;1263.864951;0.0079069769999999;0.025721669;14.94379331;0.0;11;3;2;1;2;False;0;0;1
4;47.0;0;0.0;29;5198.533332999999;0.0;0.019892473;0.0;0.0;5;2;4;2;2;False;0;0;1
1;537.0;0;0.0;14;1383.5;0.0;0.030769231;9.407538462;0.0;5;2;2;3;1;False;0;0;1
4;37.0;0;0.0;9;224.25;0.0;0.015384615;0.0;0.0;11;2;2;3;2;False;1;0;0
7;167.375;6;135.0;155;4263.977734;0.005373737;0.012004543;112.6661365;0.0;11;1;2;1;2;False;0;0;1
0;0.0;0;0.0;18;490.3;0.011111111;0.022222222;0.0;0.0;9;2;2;1;13;False;0;0;1
3;29.75;0;0.0;12;398.9803922;0.0;0.005555556;50.51764193;0.0;11;2;2;2;2;False;1;0;0
7;190.4375;0;0.0;60;1967.780163;0.003809524;0.0154653999999999;2.627347196;0.0;12;3;2;8;10;True;0;0;1
0;0.0;1;25.0;43;2053.933333;0.012878788;0.039015152;0.0;0.0;5;2;5;6;3;True;0;0;1
0;0.0;1;0.0;10;210.25;0.0;0.018181818;0.0;0.0;11;1;1;1;2;False;1;0;0
1;28.0;0;0.0;19;362.0;0.0;0.005555556;0.0;0.0;5;2;2;7;5;False;0;0;1
2;6.0;0;0.0;38;876.4766667000001;0.0;0.014529915;6.328693274;0.0;10;3;2;1;1;False;0;0;1
4;61.0;0;0.0;16;502.5;0.0;0.00952381;71.944;0.0;5;4;1;2;3;True;0;0;1
0;0.0;0;0.0;8;551.1666667000001;0.025;0.035;0.0;0.0;3;3;2;2;3;False;0;0;1
8;130.0;1;18.0;19;298.0;0.0;0.016666667;19.66818546;0.0;3;2;2;3;1;True;0;0;1
3;29.0;0;0.0;2;7.0;0.0;0.04;0.0;0.0;12;2;2;3;2;False;1;0;0
5;111.3;0;0.0;138;4172.115720000001;0.0;0.008337205;17.63434621;0.0;11;2;2;9;2;False;0;0;1
5;30.0;1;4.0;107;4376.902655;0.007272727;0.021707552;0.0;0.0;10;2;2;2;4;False;0;0;1
5;724.5;0;0.0;23;867.3333332999998;0.0;0.000826446;59.988;0.0;5;1;1;1;2;False;0;0;1
6;198.6666667;2;89.0;148;8178.226923;0.008732719;0.0212057279999999;6.194287817;0.0;11;2;2;1;1;False;0;0;1
9;344.0;0;0.0;22;1860.25;0.0;0.013095238;12.94438665;0.0;12;2;2;7;1;False;0;0;1
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.6;5;2;2;3;3;False;0;0;1
0;0.0;0;0.0;7;108.25;0.0;0.028571429;0.0;0.0;12;2;2;7;2;True;1;0;0
0;0.0;0;0.0;11;300.07142860000005;0.0;0.02;53.9892;0.0;3;2;2;1;11;True;0;0;1
0;0.0;0;0.0;10;349.1111111;0.02;0.02;88.39170518;0.0;10;3;2;1;20;True;0;0;1
7;290.6666667;0;0.0;35;1384.533333;0.001754386;0.016885965;12.68583158;0.0;5;2;2;2;2;True;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;5;2;2;8;3;False;0;0;1
7;54.84285714;7;475.2;20;393.4095238;0.027380952;0.033928571;0.0;0.0;7;2;2;1;4;False;0;0;1
2;16.2;0;0.0;4;60.6;0.025;0.075;0.0;0.0;9;2;4;1;3;False;0;0;1
0;0.0;0;0.0;41;1066.339286;0.012195122;0.043292683;0.0;0.0;11;3;2;3;1;False;0;0;1
0;0.0;0;0.0;8;286.7;0.05;0.075;0.0;0.0;7;3;2;1;1;False;0;0;1
8;108.8333333;0;0.0;21;780.5833332999999;0.008695652;0.017391304;25.03946022;0.0;11;2;5;1;3;False;1;0;0
0;0.0;0;0.0;6;210.2;0.055555556;0.068055556;0.0;0.0;5;3;2;4;20;False;0;0;1
7;136.66666669999998;1;7.0;25;687.5333333;0.013793103;0.014022989;5.078114943;0.0;5;1;2;3;4;False;1;0;0
0;0.0;0;0.0;5;427.0;0.0;0.04;0.0;0.0;3;3;3;3;9;True;0;0;1
1;38.2;1;9.0;21;1290.5;0.0;0.0;86.12351528;0.0;11;2;2;9;2;False;1;0;0
0;0.0;0;0.0;44;691.252381;0.013953488;0.029457364;0.0;0.0;11;2;6;5;1;False;0;0;1
4;60.0;3;37.83333333;21;868.0166667000001;0.0;0.008;40.72562976;0.0;12;1;1;1;2;False;1;0;0
1;22.0;3;39.0;80;1903.081639;0.007228916;0.032248996;0.0;0.0;12;3;2;1;2;False;0;0;1
0;0.0;0;0.0;5;74.5;0.0;0.08;0.0;0.6;5;1;1;1;3;False;0;0;1
5;141.14;0;0.0;12;305.24;0.0;0.013333333;0.0;0.0;6;2;2;9;3;False;0;0;1
3;105.0;0;0.0;34;603.7071429;0.0;0.003714286;14.75710476;0.0;5;1;1;1;3;False;0;0;1
0;0.0;0;0.0;3;242.0;0.066666667;0.133333333;0.0;0.0;5;3;2;4;3;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;3;2;2;1;1;False;0;0;1
1;116.0;0;0.0;22;1245.6;0.008695652;0.0304347829999999;27.81913043;0.0;5;1;1;3;4;True;0;0;1
1;12.06666667;0;0.0;45;591.2640602000001;0.0;0.013028631;0.0;0.0;9;2;2;1;2;False;0;0;1
1;43.5;3;230.1666667;93;3773.715179;0.0041237109999999;0.018162523;17.77043431;0.0;11;2;2;1;2;False;0;0;1
3;37.0;0;0.0;21;1231.5;0.0;0.016;0.0;0.0;11;2;4;9;8;True;1;0;0
4;45.33333333;0;0.0;53;1440.298918;0.012727273;0.021974359;1.660118182;0.0;3;3;2;7;3;True;0;0;1
0;0.0;0;0.0;7;76.5;0.007142857;0.066190476;0.0;0.0;5;3;2;1;1;False;0;0;1
0;0.0;0;0.0;48;3644.752381;0.0;0.016666667;18.20995652;0.0;3;2;2;7;2;False;0;0;1
2;13.875;0;0.0;26;1939.155952;0.006451613;0.026352357;24.69983785;0.0;11;3;2;1;2;True;0;0;1
1;8.0;0;0.0;11;701.0;0.0;0.016666667;0.0;0.0;8;2;2;1;2;False;0;0;1
5;42.0;0;0.0;232;5932.596554;0.002564103;0.014824296;0.0;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;4;97.5;0.1;0.125;0.0;0.0;11;3;2;6;13;False;0;0;1
13;869.1666667000002;2;28.2;97;2865.817778;0.009345794;0.024205607;0.0;0.0;10;2;6;1;1;False;0;0;1
0;0.0;0;0.0;7;295.0;0.028571429;0.057142857;0.0;0.0;11;2;4;1;2;False;0;0;1
2;39.4;0;0.0;40;673.65;0.0;0.014634146;23.76322043;0.0;11;4;2;6;3;True;0;0;1
0;0.0;0;0.0;6;600.0;0.0;0.033333333;0.0;0.0;5;1;1;4;3;False;0;0;1
2;6.0;0;0.0;9;89.5;0.0;0.058333333;0.0;0.0;9;1;1;4;4;True;0;0;1
11;104.1944444;3;8.0;75;1753.761111;0.002380952;0.018278388;20.04842101;0.0;11;2;2;3;2;False;0;0;1
17;592.0014006;4;1360.0;157;5645.176455;0.002692308;0.013849519;2.917518089;0.8;5;2;2;1;13;False;0;0;1
1;29.0;2;149.0;11;561.55;0.014285714;0.038571429;10.02085714;0.6;5;3;2;1;4;False;0;0;1
9;551.7944444;4;124.2;94;5579.315873;0.0;0.0073354909999999;0.0;0.0;6;2;2;5;2;False;1;0;0
0;0.0;0;0.0;3;103.6;0.0;0.033333333;0.0;0.0;7;3;2;1;6;False;0;0;1
2;22.9;0;0.0;145;5962.732411;0.002857143;0.013265367;0.7802774029999999;0.0;11;2;10;7;3;True;0;0;1
9;233.5;2;102.0;81;2477.666667;0.001149425;0.011954023;0.0;0.0;5;2;2;1;2;False;0;0;1
7;52.4;3;202.5;55;1995.466667;0.003333333;0.025396825;1.8315;0.0;5;2;2;6;13;False;0;0;1
11;188.8333333;3;27.0;64;4829.625;0.004054054;0.017194337;48.60623685;0.0;11;1;1;1;3;False;0;0;1
0;0.0;2;39.0;19;1527.607143;0.038095238;0.083730159;0.0;1.0;5;2;2;1;4;True;0;0;1
1;22.75;0;0.0;1;0.0;0.0;0.066666667;0.0;0.0;12;1;1;1;8;False;1;0;0
0;0.0;0;0.0;17;289.55555560000005;0.017647059;0.031372549;0.0;0.0;12;1;1;1;10;False;0;0;1
10;291.23571430000004;0;0.0;36;940.1044266;0.0;0.002845528;87.30695843;0.0;8;2;2;2;2;False;0;0;1
9;192.9204545;2;114.5;60;1394.236526;0.0;0.003030303;63.64653548;0.0;12;2;2;7;2;False;0;0;1
0;0.0;0;0.0;3;62.0;0.0;0.066666667;0.0;0.0;3;2;2;1;1;False;0;0;1
0;0.0;0;0.0;4;228.5;0.033333333;0.03;0.0;0.4;5;3;2;6;1;False;0;0;1
5;107.5;0;0.0;31;2221.0;0.002857143;0.01047619;0.0;0.0;11;2;2;9;3;False;0;0;1
3;46.4;0;0.0;8;168.2;0.0;0.033333333;4.78307258;0.0;10;2;7;7;20;True;0;0;1
